Gryffindor,Hufflepuff,Ravenclaw,Slytherin,Mean,Std
-1.3428487261044066,-0.8143176258768546,-1.052102030624641,-1.3843100101648733,,
-0.379758492100745,-0.3401905777052267,1.3394038132036679,-0.6387180693964383,-243.3905900929368,8.863973848016107
-0.6940404193206835,1.0573695577647446,0.4754101930840963,-0.8148253741419688,1.0066939413051263,5.205648742674241
-0.36407543007769516,-1.378090376776237,0.9257518578013724,0.8185741315503099,-0.32959425016925575,5.196447558432499
1.270501727374199,-0.7264902816577253,0.17188177443414115,-0.8150605839110416,22.589646840148724,99.08039397915648
